1013	5.34
2252	4.60
2158	6.08
2750	7.97
2702	6.69
1641	4.94
2572	4.86
3311	6.87
2504	4.91
3343	4.18
934	5.93
2338	4.23
1148	3.99
2047	6.80
3638	5.75
3570	5.51
1834	5.86
776	4.41
3872	5.02
1514	6.36
2874	6.87
3082	4.62
2267	5.68
4007	6.69
3859	3.92
90	4.01
3806	7.58
1475	4.02
3778	6.19
533	3.71
3150	4.32
555	6.33
4068	5.77
2427	6.18
1498	5.02
145	3.12
3181	5.08
1298	2.47
1028	1.98
1400	5.08
2979	7.02
3893	4.85
3454	6.01
747	7.85
3830	7.03
3628	6.59
477	4.60
1949	5.80
794	4.59
831	5.53
3368	4.74
3767	7.18
2371	2.75
953	6.72
1155	3.74
1579	6.19
3572	4.74
958	7.76
888	5.80
1759	6.19
94	4.56
516	3.29
3613	5.45
2589	5.05
2461	4.74
1314	3.90
426	5.69
50	4.01
2382	4.42
561	4.29
2581	4.16
2841	4.92
1885	4.72
1561	4.15
399	4.74
1484	4.27
2529	5.29
910	6.48
1948	5.66
684	6.53
1372	3.69
1835	6.19
1522	5.02
3127	4.51
3614	5.87
2757	5.18
1019	7.36
3463	4.56
514	4.32
1442	5.02
547	5.05
1437	4.41
223	5.00
663	5.00
2579	4.07
1937	4.37
1843	4.60
3188	3.64
476	4.46
633	5.63
100	2.98
962	4.85
1964	6.94
2595	5.50
1431	4.02
3304	6.10
1367	3.44
3168	3.92
2878	6.87
1283	2.85
3977	6.24
610	4.90
3876	4.43
2676	4.58
2486	5.53
544	4.72
1178	4.43
458	4.90
2903	5.10
2065	2.78
1231	4.27
317	3.96
3138	3.24
2467	5.19
3954	5.51
1564	3.89
1320	4.25
2968	6.43
759	6.33
2001	4.13
3676	5.26
3699	5.59
1816	3.89
1670	4.76
1678	6.10
157	4.55
3278	5.44
1464	6.10
3669	4.51
3558	5.75
207	4.69
2671	6.47
355	3.90
3151	3.92
84	2.40
2481	4.92
282	3.47
524	4.41
48	3.52
239	6.52
34	4.32
3310	7.27
1085	4.08
3843	4.46
3100	3.92
1481	4.41
3695	6.87
2977	6.57
1246	4.98
1054	4.14
521	4.55
2083	4.66
2233	6.57
3388	4.43
2244	3.48
2500	3.48
2932	5.07
967	4.74
1027	2.85
669	5.39
2180	3.79
3285	4.01
949	6.07
2271	5.50
61	4.50
209	3.12
3134	5.70
674	6.00
2007	5.17
1805	4.41
2355	3.76
3385	4.81
3490	5.51
2605	6.33
1408	3.69
3556	4.98
1061	3.24
689	5.57
1823	4.91
595	3.57
1194	5.53
369	3.45
1568	4.58
679	5.84
881	4.29
171	6.28
3855	5.30
2449	3.31
2818	4.95
3199	5.35
1361	2.40
1439	4.86
2690	5.61
26	4.01
3225	4.59
232	5.75
3898	6.54
2466	5.35
894	6.24
585	3.96
3964	5.86
833	3.12
1702	5.55
3852	4.71
771	3.85
390	3.80
3087	4.46
929	5.63
2115	3.23
161	4.55
269	3.12
413	4.29
2588	4.91
3414	3.78
377	4.79
3646	7.09
1557	3.57
2034	5.86
3496	5.86
2635	5.35
488	5.80
1392	3.69
2924	6.37
1986	5.02
1144	4.54
425	5.08
3528	5.07
2443	5.68
3440	4.18
336	2.40
1691	5.88
2869	5.18
2645	4.11
3332	2.47
3009	5.18
3524	3.64
3489	4.90
3152	2.75
183	5.49
601	4.24
836	2.70
1452	5.55
606	5.40
257	2.28
3219	3.92
2274	5.90
1798	3.92
2399	4.61
1796	3.15
3156	2.75
3504	5.20
2801	6.02
2893	4.90
2536	6.25
4032	4.97
3471	5.35
2081	4.21
3159	3.67
2136	4.07
452	3.03
2411	5.63
1731	5.04
3398	3.24
1266	4.43
3779	6.03
2088	5.17
620	5.43
1104	1.98
2126	4.47
2885	4.06
3984	4.93
1713	5.43
3315	5.04
3287	4.51
3164	3.92
2629	3.57
1876	3.41
3522	4.67
3227	5.53
1814	3.92
3618	6.06
1803	5.35
3210	5.51
1859	3.74
2550	5.35
3280	3.59
432	4.59
2711	5.45
503	5.05
1707	6.98
1161	4.13
3948	6.04
845	3.96
1495	4.33
1118	4.14
3262	7.03
800	4.41
2568	5.17
861	4.55
1763	6.43
3891	5.04
2383	4.02
1787	7.71
1914	6.41
3900	5.55
3682	5.75
2587	5.68
1455	6.14
2013	5.56
3238	5.20
1703	5.70
2506	5.35
2144	4.07
3201	4.06
3248	5.20
3011	5.63
3873	4.90
1325	4.57
2647	4.61
2747	8.30
1720	6.94
581	3.12
74	3.73
1675	6.19
979	4.41
357	3.40
2285	6.57
73	3.12
2063	4.61
2121	3.62
3985	4.81
3044	6.10
690	6.18
422	4.59
2141	4.21
2022	6.10
752	5.69
229	4.31
2253	4.74
3989	5.35
3114	5.46
3321	5.93
2164	3.79
2857	6.02
299	4.90
879	6.02
2712	5.70
540	4.46
3749	6.19
870	4.59
3865	4.59
2310	3.08
619	6.02
2523	5.68
2470	5.04
2226	5.84
1920	5.08
560	4.41
661	4.50
3836	7.38
1462	5.20
2330	3.92
2483	4.94
825	5.32
784	2.98
791	3.90
2209	5.05
2096	4.02
3731	5.26
907	6.57
2446	5.59
1614	4.67
2760	6.19
2078	5.06
613	4.24
2525	5.05
2299	7.02
1795	4.02
53	3.66
1693	5.25
558	6.73
116	3.29
830	5.93
682	6.79
2725	5.79
198	3.75
2573	5.00
1970	6.59
935	6.08
3540	3.90
549	4.55
2797	7.85
268	2.98
418	4.90
3746	6.85
1097	2.70
2607	6.78
2771	5.35
1386	4.97
2392	4.02
1036	3.10
1039	3.69
1423	4.86
3072	3.29
2238	7.18
1946	6.10
1620	3.10
1302	2.75
1926	5.31
818	4.59
2835	4.25
2695	5.50
2312	3.74
3772	7.38
981	4.50
489	5.63
3801	6.42
948	5.65
3208	5.07
400	2.98
1695	5.70
3412	3.01
2564	3.74
3724	6.10
325	2.28
1242	4.43
3339	4.67
1870	4.98
1760	6.10
1351	2.90
2981	6.52
729	5.57
2624	3.69
1211	6.59
3644	6.10
2494	6.87
96	3.57
535	4.21
1422	5.26
2644	3.69
3289	4.59
3160	3.92
3667	4.42
3738	6.54
3122	4.36
3303	5.59
1198	6.26
459	5.23
1589	4.41
3083	4.95
1220	2.56
4067	6.69
3200	4.18
1480	4.58
1335	3.74
3117	5.34
3438	6.19
274	2.35
1379	4.02
2439	4.40
604	4.41
973	5.08
1818	4.76
2516	3.74
1723	7.71
1901	5.74
593	3.12
2672	4.86
1879	4.33
2864	5.04
732	5.74
3584	4.68
2586	5.35
954	7.76
1800	4.58
2387	3.18
1916	5.42
2315	4.51
1134	5.16
1815	4.07
79	3.57
2103	4.66
2960	5.26
1883	5.35
3327	6.14
2455	4.35
1570	5.07
1	2.82
612	3.82
2474	6.14
2922	6.63
1657	5.49
2339	4.07
3862	4.36
3095	3.67
2807	6.78
2817	4.34
1971	6.43
865	4.29
1810	3.64
3393	2.89
543	5.05
421	4.24
3170	4.41
2943	6.78
4087	6.45
1666	5.02
2952	6.74
1682	4.43
2354	3.92
1154	3.90
3726	7.09
2716	5.70
3252	4.92
27	4.34
3116	5.20
329	3.12
1566	5.31
3167	4.51
1204	3.72
1660	5.11
2146	4.56
3559	5.90
66	2.89
2201	4.74
1017	6.42
131	4.16
874	5.69
1014	5.69
3135	5.30
1429	3.52
85	2.82
1327	5.02
387	3.90
2654	5.85
1679	5.70
2950	6.08
3603	4.47
3502	7.03
3941	4.85
474	4.90
2	3.43
216	4.41
1987	4.86
2108	4.86
1142	3.64
3464	5.07
3588	4.14
1745	4.31
3797	5.84
3131	6.03
1518	7.09
331	4.06
3660	4.67
3853	4.85
4069	6.19
414	5.14
1427	3.43
3299	5.59
1393	3.57
2476	5.88
3317	4.85
1300	1.98
2116	2.36
11	4.60
1717	5.69
1976	7.06
1993	5.25
2549	5.00
721	4.45
1011	5.53
1649	4.15
249	5.58
1284	1.98
278	2.63
3610	5.75
1292	3.10
2343	4.07
3673	5.09
2463	5.19
2430	5.85
3639	5.90
1871	4.58
1911	5.22
526	5.40
3078	3.52
188	5.69
2800	6.14
1115	3.92
2124	3.48
2167	4.71
876	5.43
283	3.80
398	5.14
3803	7.36
35	4.16
621	5.57
3719	5.90
2251	5.68
169	5.34
49	3.40
2936	6.74
3879	5.35
1340	3.94
1474	4.18
1893	4.41
676	4.92
3571	5.35
1179	4.76
136	4.72
233	5.58
2327	3.23
492	5.98
3418	4.62
1744	4.43
3883	6.63
921	5.32
680	6.35
2636	4.27
2791	7.02
31	4.16
2754	5.79
1467	6.87
126	5.40
86	3.17
319	4.41
144	3.24
855	4.16
348	3.57
1059	3.74
1447	4.86
3523	4.51
715	6.51
1624	4.27
1736	5.60
3045	6.52
3515	7.36
3541	4.32
3212	4.76
3090	3.24
469	3.71
1756	5.60
1715	5.88
143	5.00
1219	3.43
2684	5.70
3337	3.73
2592	5.17
3435	5.79
1777	5.43
243	4.69
4035	5.30
3609	5.14
380	4.41
1202	4.92
344	3.57
271	3.57
296	4.13
2048	3.44
3838	8.37
764	6.53
3407	4.18
1236	2.82
1730	5.20
3198	5.75
1567	4.91
1120	3.15
1404	4.53
2044	6.21
839	3.62
2776	6.19
1006	7.76
1631	4.86
3691	6.87
1847	4.91
4000	6.36
3187	4.25
1213	5.41
1627	5.04
3877	4.85
3397	2.89
1604	2.56
391	3.95
704	4.85
570	6.24
913	4.20
2066	3.39
1998	6.10
365	4.73
896	4.91
3015	5.68
1267	4.27
3507	5.53
1628	4.27
3313	4.59
2832	3.92
2859	6.96
2902	4.95
3743	6.69
1190	4.43
316	3.82
500	4.13
790	3.75
2454	4.20
1892	3.99
101	3.40
3021	6.02
1792	3.69
3265	3.75
205	4.24
1099	3.64
3194	5.75
2154	5.35
1482	5.02
3169	3.80
1345	2.40
312	4.37
988	5.25
3488	5.02
3785	6.42
3604	4.14
305	2.86
1683	4.27
3768	7.93
149	3.66
740	5.65
3957	5.16
3988	4.93
1587	4.60
1706	6.65
1554	3.64
47	5.44
2002	4.74
3493	4.85
3666	4.58
2656	4.86
2069	3.32
1082	4.93
1487	4.86
1860	2.87
1840	4.27
986	5.69
1646	6.28
2398	5.01
1671	4.91
446	6.42
1584	4.27
1031	2.90
113	3.45
639	5.84
2599	5.50
1633	4.15
3462	4.41
485	4.79
1654	4.76
1884	4.58
2372	2.31
3770	8.37
3734	5.70
978	4.57
395	5.23
2825	5.18
2092	5.35
3350	3.24
2524	4.91
805	4.24
1453	5.69
1725	6.53
1797	3.57
3097	3.75
2787	7.02
2522	5.35
908	5.49
1947	6.43
39	4.16
850	3.73
1301	2.40
71	2.78
2546	5.35
975	5.53
3081	4.01
226	5.40
3176	4.76
3788	6.28
2741	6.28
3110	4.36
3399	3.39
1435	5.04
1545	4.41
1158	3.64
212	3.24
1135	4.76
3761	6.42
2678	5.35
58	5.35
2093	5.49
1875	3.74
1921	4.96
2543	7.02
3126	4.36
1668	3.99
793	3.55
3567	7.18
487	5.29
1074	3.59
3670	4.86
3720	6.41
1426	3.59
333	3.12
3657	4.81
2583	4.66
1060	2.82
767	7.12
2917	5.18
2386	3.34
23	3.32
2540	6.43
2062	5.01
2054	3.67
616	5.25
3481	4.59
1577	5.25
820	3.82
2292	4.58
2223	6.78
462	5.14
1244	3.99
1857	3.29
3926	4.62
673	5.39
3687	5.59
3389	4.57
2493	6.02
3959	5.66
1772	6.69
1268	3.66
1729	4.59
985	5.08
2620	5.70
3403	4.67
3880	5.86
2867	5.37
1446	4.71
3231	5.35
1687	4.86
699	7.85
2337	3.62
3034	6.63
4058	6.30
602	4.85
2480	5.04
3897	5.93
339	2.73
3434	5.46
2641	3.57
2679	5.50
1030	2.75
366	5.58
2322	2.80
184	6.24
473	4.29
3079	3.67
10	4.27
2806	6.63
3622	5.75
1563	5.09
807	4.74
197	3.40
1052	3.15
3074	3.78
1199	5.86
140	4.41
52	3.24
3162	4.36
2763	6.96
3487	5.35
2317	3.57
835	3.57
941	6.91
3221	4.01
2576	3.74
1513	5.75
851	3.57
1237	3.24
1417	4.41
3383	4.23
739	6.57
2927	6.96
1585	4.15
3444	3.90
3769	7.76
1380	3.10
2018	6.41
711	5.23
580	2.70
2507	5.68
3927	4.77
3912	4.74
803	4.74
3517	6.18
4022	7.03
2334	4.47
3379	3.92
1234	3.31
3611	6.08
2404	3.43
3386	5.42
1224	3.99
203	5.18
2068	2.90
1930	6.41
744	7.08
1830	4.76
1607	3.48
1741	5.43
2128	2.90
3450	6.01
2112	2.90
3792	5.42
4044	5.55
70	2.63
2634	5.02
3521	4.06
2870	5.53
483	5.29
196	2.98
130	4.32
2366	5.26
2364	4.27
3663	5.26
695	6.33
1853	5.25
2665	5.53
2183	4.71
3641	6.48
916	4.32
1757	5.74
3058	6.63
1560	4.32
817	3.98
2780	6.19
2881	4.06
137	4.55
3091	3.08
728	5.74
1203	4.76
2067	3.23
1508	4.49
630	4.90
2657	4.74
3312	4.71
2153	4.74
3602	4.63
2718	6.69
1699	5.70
1684	3.94
4080	5.81
1854	6.10
1371	4.46
2028	6.94
1077	3.24
1303	2.90
2775	5.94
213	3.66
3674	5.70
781	4.24
4016	6.54
376	4.96
1187	4.58
3185	3.80
2204	4.91
748	7.26
1865	4.13
1068	4.43
2256	3.74
3885	6.18
3675	6.03
406	3.75
3292	4.76
4066	6.85
1709	6.53
2342	3.92
1405	4.67
2913	5.23
154	4.85
1445	4.36
2556	5.70
3786	7.03
708	4.31
4040	5.86
1091	2.31
2242	4.51
2692	4.58
368	3.57
59	5.68
1533	5.51
905	5.63
1029	2.40
3795	5.75
4060	5.86
1750	5.20
1667	4.86
3320	6.10
3213	4.90
1507	5.41
2010	5.86
2697	5.84
3994	6.54
3093	3.17
1143	3.79
3683	5.59
3101	4.06
2610	5.35
1543	4.07
925	5.63
111	5.18
3525	4.06
3811	7.42
1767	6.43
513	3.71
3043	7.02
3506	5.26
3023	6.47
2910	6.34
3857	3.47
3338	4.34
2316	3.43
1933	5.80
3431	4.51
4034	5.46
1664	4.53
1107	2.31
1057	3.29
3371	5.51
3344	2.47
1784	6.94
2329	3.31
713	5.57
1458	5.20
3096	3.92
393	4.29
1896	5.42
1902	6.59
2282	6.69
1793	3.57
3428	3.59
880	4.41
2969	6.26
163	5.00
599	4.16
255	5.79
1260	5.51
1373	3.83
3904	3.85
2668	5.88
2582	4.51
2502	4.25
20	2.40
3776	5.70
854	4.01
1105	1.86
1523	4.86
4046	6.54
1594	6.10
1235	3.15
1766	6.28
2912	5.35
3640	6.65
1416	4.58
2686	6.69
2615	5.50
1434	4.71
2120	3.79
3940	4.43
2216	6.01
869	4.24
603	5.18
1058	3.90
3745	6.24
2361	4.65
1488	3.41
2171	6.23
1016	6.59
826	5.93
3186	4.41
1050	3.59
3783	6.08
302	5.30
2533	5.24
107	5.18
1734	4.94
1177	3.82
1701	5.20
2151	4.40
45	4.99
3333	2.89
375	4.21
1350	2.75
1172	2.82
687	7.12
2648	4.86
496	4.41
745	6.91
1149	4.13
2715	6.47
2557	5.84
14	4.51
1833	5.25
1326	5.42
769	3.40
389	3.45
1388	4.71
2918	5.53
2490	6.87
972	4.94
1047	2.90
1131	4.76
2519	4.66
995	6.08
2177	4.21
3132	4.71
40	4.67
252	5.20
1867	5.07
3133	4.85
3258	7.03
4071	6.69
3075	3.62
1839	6.19
1506	5.57
3740	6.10
352	3.57
2976	6.69
41	4.50
590	4.81
1312	3.41
1601	2.98
1581	5.74
3449	5.40
2225	5.23
1125	2.98
1486	5.26
2904	5.35
2132	2.90
3026	5.51
1210	6.26
2276	4.82
3211	5.84
632	5.80
1358	4.09
112	3.57
2301	5.84
1370	4.13
1540	3.15
2884	3.64
815	6.02
647	5.05
1239	3.74
2061	4.16
1532	5.37
3293	4.90
3177	4.59
358	3.75
367	5.18
2729	6.63
431	6.02
1655	4.91
448	3.57
2571	5.94
3634	5.75
1580	5.60
227	5.24
262	2.63
1972	5.82
3041	6.57
1092	1.01
3195	6.08
3000	8.26
3782	5.93
1317	3.24
1710	7.38
3916	4.43
527	5.00
3264	3.87
1596	5.11
1572	3.99
1088	1.98
1775	7.71
2408	4.86
2221	6.33
1999	5.70
3526	4.41
1333	3.24
2531	5.31
1395	4.02
89	3.40
293	3.12
1098	3.31
162	5.16
2565	4.16
1451	6.14
24	3.57
1981	7.08
3685	5.09
1836	5.60
1297	1.86
3796	5.42
2820	3.92
3031	5.94
2547	5.19
158	5.40
3689	5.93
2348	4.76
2311	3.23
1820	4.32
3717	5.40
933	5.58
3377	3.47
3755	7.97
38	4.01
2758	5.53
3121	3.75
1304	3.15
1218	3.59
1440	4.53
3866	4.77
1681	3.82
926	6.48
3533	4.90
3944	5.86
1538	4.18
3441	4.06
782	5.09
3183	5.53
75	4.06
592	3.24
4	2.40
2900	4.18
892	5.25
1108	1.98
3067	8.30
638	6.24
2717	5.84
1197	5.41
2111	5.45
2569	5.00
3894	5.20
295	3.62
1574	4.76
3103	4.51
3793	5.30
1913	5.80
1705	6.04
5	4.36
13	4.36
16	3.94
29	4.36
42	4.71
43	4.86
46	4.71
64	3.94
69	4.36
82	4.71
83	4.86
87	4.86
91	4.86
93	4.36
99	4.86
102	4.71
117	4.36
119	4.86
122	4.71
125	4.36
127	4.86
132	3.94
146	4.71
147	4.86
160	3.94
168	3.94
178	4.71
193	4.36
202	4.71
208	3.94
235	4.86
247	4.86
251	4.86
253	4.36
256	3.82
273	4.24
285	4.24
289	4.24
290	4.59
318	4.59
321	4.24
324	3.82
330	4.59
332	3.82
353	4.24
354	4.59
356	3.82
364	3.82
379	4.74
385	4.24
386	4.59
407	4.74
429	4.24
438	4.59
439	4.74
440	3.82
443	4.74
447	4.74
453	4.24
454	4.59
457	4.24
463	4.74
464	3.82
468	3.82
475	4.74
502	4.59
504	3.82
505	4.24
507	4.74
509	4.24
525	4.75
528	4.33
536	4.33
541	4.75
546	5.1
548	4.33
552	4.33
554	5.1
557	4.75
559	5.25
562	5.1
565	4.75
574	5.1
579	5.25
586	5.1
594	5.1
605	4.75
622	5.1
627	5.25
629	4.75
631	5.25
635	5.25
640	4.33
642	5.1
654	5.1
659	5.25
665	4.75
666	5.1
670	5.1
677	4.75
683	5.25
691	5.25
694	5.1
702	5.1
703	5.25
714	5.1
722	5.1
723	5.25
724	4.33
725	4.75
727	5.25
730	5.1
731	5.25
742	5.1
746	5.1
749	4.75
751	5.25
754	5.1
758	5.1
760	4.33
762	5.1
763	5.25
766	5.1
775	5.09
778	4.94
801	4.59
810	4.94
827	5.09
841	4.59
843	5.09
846	4.94
866	4.94
871	5.09
875	5.09
877	4.59
882	4.94
884	4.17
890	4.94
895	5.09
906	4.94
909	4.59
914	4.94
923	5.09
928	4.17
938	4.94
939	5.09
943	5.09
944	4.17
950	4.94
951	5.09
955	5.09
957	4.59
968	4.17
971	5.09
977	4.59
989	4.59
994	4.94
996	4.17
997	4.59
999	5.09
1002	4.94
1003	5.09
1015	5.09
1023	5.09
1024	3.52
1035	4.44
1040	3.52
1043	4.44
1044	3.52
1045	3.94
1046	4.29
1065	3.94
1066	4.29
1086	4.29
1087	4.44
1101	3.94
1103	4.44
1109	3.94
1123	4.44
1130	4.29
1152	3.52
1163	4.44
1168	3.52
1173	3.94
1175	4.44
1182	4.29
1185	3.94
1193	3.94
1205	3.94
1208	3.52
1215	4.44
1216	3.52
1226	4.29
1227	4.44
1233	3.94
1241	3.94
1245	3.94
1252	3.52
1254	4.29
1256	3.52
1258	4.29
1259	4.44
1263	4.44
1269	3.94
1271	4.44
1273	3.94
1275	4.44
1278	4.29
1279	4.44
1280	3.94
1281	4.36
1282	4.71
1286	4.71
1288	3.94
1289	4.36
1290	4.71
1296	3.94
1318	4.71
1322	4.71
1332	3.94
1359	4.86
1362	4.71
1378	4.71
1394	4.71
1409	4.36
1449	4.36
1460	3.94
1485	4.36
1499	4.86
1504	3.94
1510	4.71
1512	3.94
1519	4.86
1527	4.86
1528	3.94
1529	4.36
1530	4.71
1534	4.71
1546	4.96
1550	4.96
1555	5.11
1575	5.11
1586	4.96
1595	5.11
1602	4.96
1609	4.61
1618	4.96
1629	4.61
1634	4.96
1643	5.11
1652	4.19
1663	5.11
1714	4.96
1716	4.19
1719	5.11
1724	4.19
1726	4.96
1727	5.11
1732	4.19
1735	5.11
1737	4.61
1746	4.96
1749	4.61
1753	4.61
1754	4.96
1755	5.11
1768	4.19
1771	5.11
1773	4.61
1774	4.96
1778	4.96
1779	5.11
1785	4.61
1788	4.19
1790	4.96
1791	5.11
1806	5.11
1812	4.34
1825	4.76
1831	5.26
1837	4.76
1851	5.26
1864	4.34
1866	5.11
1889	4.76
1890	5.11
1895	5.26
1899	5.26
1903	5.26
1907	5.26
1912	4.34
1917	4.76
1919	5.26
1924	4.34
1925	4.76
1934	5.11
1935	5.26
1939	5.26
1958	5.11
1959	5.26
1962	5.11
1963	5.26
1973	4.76
1978	5.11
1995	5.26
2000	4.34
2005	4.76
2006	5.11
2014	5.11
2017	4.76
2023	5.26
2024	4.34
2025	4.76
2026	5.11
2027	5.26
2029	4.76
2030	5.11
2031	5.26
2035	5.26
2037	4.76
2038	5.11
2042	5.11
2043	5.26
2046	5.11
2058	5.21
2071	5.36
2091	5.36
2094	5.21
2100	4.44
2113	4.86
2137	4.86
2140	4.44
2162	5.21
2163	5.36
2168	4.44
2173	4.86
2174	5.21
2184	4.44
2185	4.86
2187	5.36
2193	4.86
2197	4.86
2199	5.36
2205	4.86
2217	4.86
2219	5.36
2228	4.44
2230	5.21
2231	5.36
2232	4.44
2236	4.44
2239	5.36
2258	5.21
2261	4.86
2270	5.21
2273	4.86
2278	5.21
2279	5.36
2290	5.21
2293	4.86
2294	5.21
2296	4.44
2304	4.27
2309	4.69
2313	4.69
2319	5.19
2321	4.69
2323	5.19
2328	4.27
2346	5.04
2351	5.19
2353	4.69
2358	5.04
2362	5.04
2365	4.69
2367	5.19
2368	4.27
2369	4.69
2378	5.04
2379	5.19
2381	4.69
2388	4.27
2400	4.27
2417	4.69
2418	5.04
2436	4.27
2440	4.27
2441	4.69
2445	4.69
2447	5.19
2462	5.04
2468	4.27
2472	4.27
2475	5.19
2477	4.69
2484	4.27
2491	5.19
2497	4.69
2498	5.04
2503	5.19
2510	5.04
2530	5.04
2537	4.69
2541	4.69
2554	5.04
2558	5.04
2559	5.19
2570	5.55
2575	5.7
2594	5.55
2598	5.55
2602	5.55
2603	5.7
2622	5.55
2623	5.7
2625	5.2
2628	4.78
2638	5.55
2639	5.7
2642	5.55
2655	5.7
2658	5.55
2666	5.55
2670	5.55
2673	5.2
2674	5.55
2680	4.78
2682	5.55
2687	5.7
2691	5.7
2699	5.7
2713	5.2
2719	5.7
2722	5.55
2724	4.78
2730	5.55
2732	4.78
2736	4.78
2738	5.55
2739	5.7
2740	4.78
2742	5.55
2743	5.7
2745	5.2
2749	5.2
2751	5.7
2764	4.78
2766	5.55
2768	4.78
2770	5.55
2774	5.55
2778	5.55
2781	5.2
2783	5.7
2784	4.78
2786	5.55
2792	4.78
2793	5.2
2794	5.55
2795	5.7
2796	4.78
2799	5.7
2803	5.7
2804	4.78
2805	5.2
2810	5.55
2813	5.2
2815	5.7
2821	5.53
2827	6.03
2834	5.88
2849	5.53
2850	5.88
2851	6.03
2858	5.88
2860	5.11
2868	5.11
2873	5.53
2875	6.03
2877	5.53
2882	5.88
2883	6.03
2888	5.11
2889	5.53
2890	5.88
2891	6.03
2914	5.88
2921	5.53
2923	6.03
2926	5.88
2929	5.53
2934	5.88
2938	5.88
2939	6.03
2948	5.11
2953	5.53
2955	6.03
2970	5.88
2971	6.03
2972	5.11
2974	5.88
2975	6.03
2978	5.88
2982	5.88
2986	5.88
2987	6.03
2989	5.53
2990	5.88
2991	6.03
2992	5.11
2995	6.03
2996	5.11
2998	5.88
2999	6.03
3001	5.53
3002	5.88
3003	6.03
3004	5.11
3006	5.88
3007	6.03
3016	5.11
3018	5.88
3019	6.03
3022	5.88
3027	6.03
3033	5.53
3035	6.03
3037	5.53
3038	5.88
3040	5.11
3048	5.11
3049	5.53
3050	5.88
3051	6.03
3052	5.11
3053	5.53
3057	5.53
3059	6.03
3061	5.53
3062	5.88
3064	5.11
3066	5.88
3068	5.11
3069	5.53
3070	5.88
3071	6.03
3092	4.29
3094	5.06
3109	4.71
3119	5.21
3137	4.71
3173	4.71
3174	5.06
3216	4.29
3218	5.06
3220	4.29
3222	5.06
3223	5.21
3230	5.06
3239	5.21
3244	4.29
3246	5.06
3254	5.06
3255	5.21
3257	4.71
3259	5.21
3261	4.71
3277	4.71
3295	5.21
3298	5.06
3302	5.06
3306	5.06
3314	5.06
3322	5.06
3323	5.21
3324	4.29
3328	4.43
3334	5.2
3346	5.2
3348	4.43
3354	5.2
3356	4.43
3359	5.35
3360	4.43
3362	5.2
3363	5.35
3366	5.2
3367	5.35
3370	5.2
3374	5.2
3375	5.35
3382	5.2
3384	4.43
3387	5.35
3391	5.35
3394	5.2
3405	4.85
3410	5.2
3420	4.43
3443	5.35
3448	4.43
3467	5.35
3474	5.2
3484	4.43
3491	5.35
3494	5.2
3499	5.35
3500	4.43
3503	5.35
3505	4.85
3508	4.43
3509	4.85
3514	5.2
3516	4.43
3518	5.2
3519	5.35
3531	5.35
3539	5.35
3546	5.2
3547	5.35
3548	4.43
3549	4.85
3553	4.85
3561	4.85
3563	5.35
3566	5.2
3569	4.85
3573	4.85
3578	5.2
3579	5.35
3580	4.43
3581	4.85
3583	5.35
3598	5.95
3601	5.6
3615	6.1
3626	5.95
3627	6.1
3631	6.1
3635	6.1
3643	6.1
3645	5.6
3653	5.6
3662	5.95
3664	5.18
3678	5.95
3681	5.6
3693	5.6
3694	5.95
3721	5.6
3722	5.95
3723	6.1
3727	6.1
3732	5.18
3735	6.1
3747	6.1
3748	5.18
3752	5.18
3754	5.95
3762	5.95
3765	5.6
3766	5.95
3771	6.1
3773	5.6
3774	5.95
3787	6.1
3790	5.95
3791	6.1
3794	5.95
3800	5.18
3802	5.95
3804	5.18
3805	5.6
3813	5.6
3816	5.18
3819	6.1
3820	5.18
3821	5.6
3822	5.95
3823	6.1
3826	5.95
3827	6.1
3831	6.1
3832	5.18
3833	5.6
3834	5.95
3835	6.1
3837	5.6
3848	4.78
3874	5.55
3875	5.7
3881	5.2
3887	5.7
3890	5.55
3899	5.7
3903	5.7
3913	5.2
3914	5.55
3915	5.7
3917	5.2
3928	4.78
3929	5.2
3931	5.7
3932	4.78
3935	5.7
3946	5.55
3947	5.7
3949	5.2
3956	4.78
3958	5.55
3962	5.55
3963	5.7
3966	5.55
3967	5.7
3973	5.2
3976	4.78
3978	5.55
3979	5.7
3983	5.7
3987	5.7
3990	5.55
4002	5.55
4003	5.7
4006	5.55
4008	4.78
4010	5.55
4011	5.7
4012	4.78
4014	5.55
4015	5.7
4018	5.55
4023	5.7
4024	4.78
4025	5.2
4026	5.55
4027	5.7
4028	4.78
4029	5.2
4030	5.55
4041	5.2
4042	5.55
4047	5.7
4051	5.7
4052	4.78
4053	5.2
4059	5.7
4064	4.78
4070	5.55
4072	4.78
4074	5.55
4075	5.7
4076	4.78
4078	5.55
4079	5.7
4086	5.55
4088	4.78
4091	5.7
4092	4.78
4094	5.55
4095	5.7
